"","gene","yhat","observed"
"583","PDCD1",0.885901101159663,0.885901101159663
"584","PDCD1",1.31992602375914,1.31992602375914
"585","PDCD1",0.860750629081107,0.860750629081107
"586","PDCD1",1.29442581595754,1.29442581595754
"587","PDCD1",0.936999502419022,0.936999502419022
"588","PDCD1",1.00673925321245,1.00673925321245
"589","PDCD1",1.49286594113486,1.49286594113486
"590","PDCD1",0.998957666967691,0.998957666967691
"591","PDCD1",0.993654490223702,0.993654490223702
"592","PDCD1",1.77987331593692,1.77987331593692
"593","PDCD1",1.743302222175,1.743302222175
"594","PDCD1",1.45204446444853,1.45204446444853
"595","PDCD1",0.991476900893062,0.991476900893062
"596","PDCD1",0.741108108926226,0.741108108926226
"597","PDCD1",0.916197545567141,0.916197545567141
"598","PDCD1",0.829913822071433,0.829913822071433
"599","PDCD1",0.906125112158532,0.906125112158532
"600","PDCD1",0.894658192634275,0.894658192634275
"601","PDCD1",1.06776387954818,1.06776387954818
"602","PDCD1",0.779653198582163,0.779653198582163
"603","PDCD1",1.02732005217587,1.02732005217587
"604","PDCD1",0.826570602803654,0.826570602803654
"605","PDCD1",0.696558222838072,0.696558222838072
"606","PDCD1",1.22405423968143,1.22405423968143
"607","PDCD1",1.52962852167866,1.52962852167866
"608","PDCD1",1.03967018694514,1.03967018694514
"609","PDCD1",1.16763204332044,1.16763204332044
"610","PDCD1",1.02958091431735,1.02958091431735
"611","PDCD1",0.83420046320919,0.83420046320919
"612","PDCD1",0.695965787725028,0.695965787725028
"613","PDCD1",1.08222050697679,1.08222050697679
"614","PDCD1",0.857538196783118,0.857538196783118
"615","PDCD1",0.714115016530848,0.714115016530848
"616","PDCD1",0.853749855095237,0.853749855095237
"617","PDCD1",0.785587790966633,0.785587790966633
"618","PDCD1",0.84174580035051,0.84174580035051
"619","PDCD1",1.57308972234457,1.57308972234457
"620","PDCD1",2.04437981295359,2.04437981295359
"621","PDCD1",1.51068326784662,1.51068326784662
"622","PDCD1",0.968397710048002,0.968397710048002
"623","PDCD1",1.06481179661617,1.06481179661617
"624","PDCD1",0.765156162503435,0.765156162503435
"625","PDCD1",0.995845528793682,0.995845528793682
"626","PDCD1",1.04956191183905,1.04956191183905
"627","PDCD1",0.711516615437026,0.711516615437026
"628","PDCD1",0.767160997032264,0.767160997032264
"629","PDCD1",0.890758300155624,0.890758300155624
"630","PDCD1",1.29678893097851,1.29678893097851
"631","PDCD1",1.32119346058218,1.32119346058218
"632","PDCD1",1.70228143658295,1.70228143658295
"633","PDCD1",1.44213169133564,1.44213169133564
"634","PDCD1",0.709295650169182,0.709295650169182
"635","PDCD1",1.00104233303231,1.00104233303231
"636","PDCD1",0.783720716842178,0.783720716842178
"637","PDCD1",0.879386578684529,0.879386578684529
"638","PDCD1",0.655167927796997,0.655167927796997
"639","PDCD1",0.69602333279606,0.69602333279606
"640","PDCD1",0.607253836818423,0.607253836818423
"641","PDCD1",1.08508804488877,1.08508804488877
"642","PDCD1",1.1440649931296,1.1440649931296
"643","PDCD1",1.64020931148465,1.64020931148465
"644","PDCD1",0.817872143598053,0.817872143598053
"645","PDCD1",0.916226775021391,0.916226775021391
"646","PDCD1",0.982629728711724,0.982629728711724
"647","PDCD1",1.66799446348957,1.66799446348957
"648","PDCD1",1.02026964333936,1.02026964333936
"649","PDCD1",0.919045829493929,0.919045829493929
"650","PDCD1",0.880959797765795,0.880959797765795
"651","PDCD1",0.765071876134379,0.765071876134379
"652","PDCD1",0.792996253736687,0.792996253736687
"653","PDCD1",1.15629620648673,1.15629620648673
"654","PDCD1",0.930506641320673,0.930506641320673
"655","PDCD1",1.43100699207391,1.43100699207391
"656","PDCD1",1.13584050206063,1.13584050206063
"657","PDCD1",1.17807209635584,1.17807209635584
"658","PDCD1",1.29508573498132,1.29508573498132
"659","PDCD1",1.70744866836542,1.70744866836542
"660","PDCD1",1.99230262969664,1.99230262969664
"661","PDCD1",0.991504714033057,0.991504714033057
"662","PDCD1",1.19994522161763,1.19994522161763
"663","PDCD1",1.0595339801711,1.0595339801711
"664","PDCD1",0.954881441055292,0.954881441055292
"665","PDCD1",0.914202446409479,0.914202446409479
"666","PDCD1",0.909730987266311,0.909730987266311
"667","PDCD1",0.872860900920651,0.872860900920651
"668","PDCD1",1.41151316602922,1.41151316602922
"669","PDCD1",0.844840517737923,0.844840517737923
"670","PDCD1",0.846130118292094,0.846130118292094
"671","PDCD1",1.04582500324165,1.04582500324165
"672","PDCD1",1.08466765052185,1.08466765052185
"673","PDCD1",0.939743417417892,0.939743417417892
"674","PDCD1",1.34380926304325,1.34380926304325
"675","PDCD1",0.874755537217895,0.874755537217895
"676","PDCD1",1.06315756644047,1.06315756644047
"677","PDCD1",0.774324021518326,0.774324021518326
"678","PDCD1",0.923344073847171,0.923344073847171
"679","PDCD1",1.30540780388426,1.30540780388426
"680","PDCD1",0.818102646019539,0.818102646019539
"681","PDCD1",0.812406761953817,0.812406761953817
"682","PDCD1",1.09105420689619,1.09105420689619
"683","PDCD1",0.994126919344015,0.994126919344015
"684","PDCD1",1.0787792968821,1.0787792968821
"685","PDCD1",0.884695111864125,0.884695111864125
"686","PDCD1",0.937489705925758,0.937489705925758
"687","PDCD1",0.904061557531918,0.904061557531918
"688","PDCD1",1.13764498139677,1.13764498139677
"689","PDCD1",0.865178498310135,0.865178498310135
"690","PDCD1",0.760360147298855,0.760360147298855
"691","PDCD1",0.723805654495785,0.723805654495785
"692","PDCD1",0.965683133195095,0.965683133195095
"693","PDCD1",1.10752895828888,1.10752895828888
"694","PDCD1",1.04649605106918,1.04649605106918
"695","PDCD1",1.4703069884693,1.4703069884693
"696","PDCD1",1.06248398613055,1.06248398613055
"697","PDCD1",0.911182648348323,0.911182648348323
"698","PDCD1",1.35614157595879,1.35614157595879
"699","PDCD1",0.934475546839558,0.934475546839558
"700","PDCD1",1.2458662531315,1.2458662531315
"701","PDCD1",1.01954702365626,1.01954702365626
"702","PDCD1",0.929081003126791,0.929081003126791
"703","PDCD1",0.868249805407505,0.868249805407505
"704","PDCD1",0.73299380273542,0.73299380273542
"705","PDCD1",0.840015265538245,0.840015265538245
"706","PDCD1",0.836294293523495,0.836294293523495
"707","PDCD1",1.17163699380938,1.17163699380938
"708","PDCD1",1.17547289419747,1.17547289419747
"709","PDCD1",1.0705324900618,1.0705324900618
"710","PDCD1",1.22298076267444,1.22298076267444
"711","PDCD1",0.975558331872747,0.975558331872747
"712","PDCD1",1.10777024466897,1.10777024466897
"713","PDCD1",0.777414949866285,0.777414949866285
"714","PDCD1",0.907698244112991,0.907698244112991
"715","PDCD1",1.26991120520188,1.26991120520188
"716","PDCD1",0.923996782429619,0.923996782429619
"717","PDCD1",0.871104182581993,0.871104182581993
"718","PDCD1",1.38660343888387,1.38660343888387
"719","PDCD1",1.07757025290389,1.07757025290389
"720","PDCD1",0.991102507046199,0.991102507046199
"721","PDCD1",0.959038994701414,0.959038994701414
"722","PDCD1",0.784789884220175,0.784789884220175
"723","PDCD1",1.21882320038414,1.21882320038414
"724","PDCD1",0.913639790172704,0.913639790172704
"725","PDCD1",1.05149680402221,1.05149680402221
"726","PDCD1",1.6138150219063,1.6138150219063
"727","PDCD1",0.954582128882536,0.954582128882536
"728","PDCD1",1.58825938120758,1.58825938120758
"729","PDCD1",2.23103433559623,2.23103433559623
"730","PDCD1",1.16091265544165,1.16091265544165
"731","PDCD1",1.27490562134443,1.27490562134443
"732","PDCD1",0.935114951668498,0.935114951668498
"733","PDCD1",0.914154082445359,0.914154082445359
"734","PDCD1",0.732374168885272,0.732374168885272
"735","PDCD1",0.943388898321861,0.943388898321861
"736","PDCD1",1.21855682024188,1.21855682024188
"737","PDCD1",0.869170446689307,0.869170446689307
"738","PDCD1",1.15657933124258,1.15657933124258
"739","PDCD1",1.08875484948336,1.08875484948336
"740","PDCD1",0.990387924300977,0.990387924300977
"741","PDCD1",0.78783908037305,0.78783908037305
"742","PDCD1",0.993924189804448,0.993924189804448
"743","PDCD1",1.17611006891594,1.17611006891594
"744","PDCD1",0.88896315860806,0.88896315860806
"745","PDCD1",1.09168642075883,1.09168642075883
"746","PDCD1",1.32666699686176,1.32666699686176
"747","PDCD1",0.650125655782357,0.650125655782357
"748","PDCD1",1.2944344679221,1.2944344679221
"749","PDCD1",2.44273145740135,2.44273145740135
"750","PDCD1",1.46541329972488,1.46541329972488
"751","PDCD1",0.804131720226131,0.804131720226131
"752","PDCD1",0.885813735650359,0.885813735650359
"753","PDCD1",1.17265080261955,1.17265080261955
"754","PDCD1",1.17700574706974,1.17700574706974
"755","PDCD1",1.21056897266754,1.21056897266754
"756","PDCD1",1.09690167211428,1.09690167211428
"757","PDCD1",1.2025419582503,1.2025419582503
"758","PDCD1",1.19537538489973,1.19537538489973
"759","PDCD1",1.12455016745219,1.12455016745219
"760","PDCD1",1.74559601629839,1.74559601629839
