"","ZZ203-PP02-A01","ZZ203-PP02-A02","ZZ203-PP02-A03","ZZ203-PP02-A04","ZZ203-PP02-A05","ZZ203-PP02-A06","ZZ203-PP02-A07","ZZ203-PP02-A08","ZZ203-PP02-A09","ZZ203-PP02-A10","ZZ203-PP02-A11","ZZ203-PP02-A12","ZZ203-PP02-B01","ZZ203-PP02-B02","ZZ203-PP02-B03","ZZ203-PP02-B04","ZZ203-PP02-F10","ZZ203-PP02-F11","ZZ203-PP02-F12","ZZ203-PP02-G01","ZZ203-PP02-G02","ZZ203-PP02-G03","ZZ203-PP02-G04","ZZ203-PP02-G05","ZZ203-PP02-G06","ZZ203-PP02-G07","ZZ203-PP02-G08","ZZ203-PP02-G09","ZZ203-PP04-A01","ZZ203-PP04-A02","ZZ203-PP04-A03","ZZ203-PP04-A04","ZZ203-PP04-A05","ZZ203-PP04-A06","ZZ203-PP04-A07","ZZ203-PP04-A08","ZZ203-PP04-A09","ZZ203-PP04-A10","ZZ203-PP04-A11","ZZ203-PP04-A12","ZZ203-PP04-B01","ZZ203-PP04-B02","ZZ203-PP04-B03","ZZ203-PP04-B04","ZZ203-PP04-F09","ZZ203-PP04-F10","ZZ203-PP04-F11","ZZ203-PP04-F12","ZZ203-PP04-G01","ZZ203-PP04-G02","ZZ203-PP04-G03","ZZ203-PP04-G04","ZZ203-PP04-G05","ZZ203-PP04-G06","ZZ203-PP04-G07","ZZ203-PP04-G08"
"LAMC3",16.7482281442622,21.1493437702543,47.9107005235799,8.66866256409156,10.5566560968668,6.76596292759933,1.28904351121991,3.99548457778986,19.5274355301426,13.6394164989049,17.0435693160781,11.9806580933874,8.40976890030545,3.93601763965988,5.48909273615062,4.6109713010366,21.7905765878317,28.6027905030665,26.8343068154294,17.180446275118,9.72030224413357,8.54441058458611,19.2713626835957,20.9333984381985,26.4894696194374,19.5238855502136,115.937815949297,9.45354484764379,21.5437046666278,19.87751131739,15.780472330706,11.4996959626761,8.58799726629909,4.64349716824989,5.77590881049024,5.3144679997401,18.5760568483709,18.3667525456601,19.0468833657327,14.7659510831135,10.3307457180646,4.99378899114569,4.14227566171482,5.83112076721248,20.2174870860275,24.2655685379758,17.5063546834602,12.5602426374067,11.6777474606919,9.31757464116995,16.1300292200114,14.4056064005561,22.8217747443788,19.1830684539262,10.1750635489328,9.3095443630913
"LAMP1",100.996890930551,108.446635077261,109.334675553811,98.8227532306437,96.4174590180503,117.011358865541,108.279654942472,140.683114870601,122.976349945779,119.204763373991,109.388726701375,118.335272045213,114.296404599605,117.293325661865,115.270947459163,119.885253826951,89.8861284248057,111.550882961959,107.337227261718,123.126531638346,89.4267806460284,106.805132307327,104.615968853806,132.57819010859,172.181552526343,92.0411747367213,109.312797895051,132.349627867013,102.470697837422,115.90912443517,112.43586535628,119.401098506083,118.463844643949,114.075247100006,127.351745480077,139.846429364589,106.216940440685,111.193312708861,110.32350624827,111.766891275259,119.377506075413,127.473034773982,121.729455736201,141.728629758637,113.478798482864,116.331990343825,107.773496020052,106.112394695332,111.126951642068,108.456568823218,91.7395411888145,128.278495090666,120.629380791716,126.466154992551,111.92569903826,112.984015679335
"LAMP2",82.4723355588666,83.6974030056872,73.2992768694087,75.4173643075965,61.2286053618275,46.9637426739247,48.5539722559499,39.3239797919317,72.7629442968405,85.7601667533887,72.8225234414248,62.2153472919767,64.9845778659963,41.4593858044175,42.2237902780817,43.1455171739853,99.4195056819819,82.9480924588926,79.3362114543132,51.5413388253541,34.9930880788808,61.9469767382495,198.219730459842,76.7557942733944,66.2236740485936,64.1499096649876,55.2084837853795,46.0860311322634,80.0983891451546,79.7681947671884,67.348801554263,64.349362514549,49.2546902037744,47.9828040719154,41.1357407966621,43.7304795407184,86.4501107174185,83.6431838903705,76.6822577061963,67.2418695477168,58.7322025082559,46.126840418214,46.5003848476375,42.7615522928915,78.913417335785,99.2033537287836,73.3078602369894,55.4383123306226,55.7518265865292,36.5248925933863,79.642019273806,79.5738258316434,83.4624904937278,54.7072692945302,43.8580325385033,43.5855940635638
"LAMP3",22.8384929239939,14.8495392429445,24.1600968452241,10.4023950769099,14.7793185356135,2.38798691562329,2.14840585203318,3.99548457778986,19.2949660595457,21.8604346626285,19.5226339438714,10.7195361888203,12.0412600163464,5.51042469552384,0.844475805561635,4.6109713010366,46.3049752491422,27.1726509779131,33.8345607672806,20.9983232251443,7.77624179530682,12.8166158768792,30.2835699313648,41.8667968763969,22.0745580161979,25.1021385645603,5.52084837853795,10.6352379535993,23.4771140597866,17.8123153363625,20.8527670084329,13.2124166379682,9.59834988586375,5.10784688507488,4.93065386261362,5.01078411404065,21.6720663230994,19.1113506218355,17.5627106359354,14.9931195613152,13.9656377299762,5.78228198974764,6.14660259480265,3.56346269107429,31.956673135979,37.8257391915507,18.0534282673183,12.1271308223237,12.8078520536621,7.45405971293597,32.2600584400228,28.125231543943,31.2984339351479,18.1173424287081,11.2276563298569,8.46322214826482
"LAT",14.210617819374,9.89969282862966,18.017699342201,33.3743508717525,67.5625990199476,105.071424287425,98.3969880231195,118.182228037784,10.4611261768621,15.3209883960302,18.5929847084489,46.451323484888,60.9708245272142,105.485272742885,116.537661167506,119.885253826951,29.9620428082686,25.7425114527598,56.0020316148092,101.173739175695,134.140170969043,115.349542891913,24.7774663074803,27.9111979175979,92.7131436680311,133.878072344322,123.66700367925,120.532696807458,14.6386711196317,18.3286143316194,25.079679239872,49.179550819104,88.6584423667939,118.099611312489,121.294085020295,143.338794050133,16.9089748235171,17.8703538282098,19.7889697306314,45.8880325967527,81.6894152150661,121.4279217847,128.945032695317,143.672336681041,20.2174870860275,17.8423298073352,59.083947056678,114.774630996992,166.878778228598,153.180927100834,15.1219023937606,23.3233627437575,56.7284115074556,112.611716664715,134.030147437666,138.796843231543
"LBP",8.37411407213109,8.09974867796973,2.45695900120923,5.20119753845493,7.741547804369,4.77597383124658,1.71872468162654,1.89259795790046,4.88185888253564,7.84733551991792,4.02848002016393,7.56673142740257,7.45411334345254,3.93601763965988,4.644616930589,3.62290602224304,10.8952882939159,12.8712557263799,15.1672168956775,13.3625693250918,15.5524835906137,21.3610264614653,11.012207247769,13.955598958799,26.4894696194374,13.9456325358669,9.93752708136828,5.90846552977738,13.5338657521123,10.8422789003945,9.86279520669126,8.80827775864549,6.56729202716992,8.3582949028498,5.49415716119802,6.3773615996881,14.2892744987469,11.1689711426311,8.41031213551831,9.99541304087684,6.3132334943728,6.17652848904861,6.94833336803778,6.47902307468052,10.4348320444013,17.8423298073352,14.2239131803114,13.4264662675726,12.8078520536621,7.82676269858277,10.0812682625071,12.3476626290481,13.041014139645,19.5383104623322,9.4733350283167,8.46322214826482
"LCK",11.9267685269746,16.1994973559395,16.7892198415964,61.9809373332547,106.270338041792,190.242957611322,186.48162795648,189.470084452035,11.1585345886529,15.6946710398358,29.7487755335182,72.9348834807972,110.282651260823,189.978451407583,195.073911084738,211.445969661821,16.3429324408738,40.043906704293,93.3367193580155,172.758931988687,248.839737449819,190.113135507042,35.7896735552492,13.955598958799,92.7131436680311,203.606235023656,235.188140925716,252.882324674471,14.9148724615115,18.8449133268762,24.5160909423468,73.6469890375634,134.629486556984,184.656404057404,193.281631414453,202.860835647221,14.7655836487051,18.8631512631103,21.7678667036945,64.7430162874976,120.907986922534,192.65512265841,202.570642037409,189.83537608814,18.9131330804774,26.406648114856,90.2671413365914,174.544061478444,198.521706831763,224.739900345019,17.1381560462621,24.6953252580962,89.3309468565681,169.095196001276,192.975343169414,209.041587062142
"LCN2",9.13539716959756,2.69991622598991,4.50442483555025,2.16716564102289,2.81510829249781,3.97997819270548,2.57808702243981,2.1028866198894,6.50914517671419,8.78154212943198,4.64824617711223,3.36299174551225,4.58714667289387,4.19841881563721,3.80014112502736,4.28161620810541,21.7905765878317,15.7315347766866,21.0007618555535,19.0893847501312,9.72030224413357,17.0888211691723,27.5305181194225,6.97779947939948,13.2447348097187,11.1565060286935,8.83335740566071,9.45354484764379,8.2860402563953,10.3259799051376,11.5535600992669,7.82958022990712,8.08282095651684,5.10784688507488,3.52189561615258,5.6181518854395,10.9551104490392,10.1761737077306,9.89448486531566,7.49655978065762,10.3307457180646,4.73095799161169,4.27589745725404,4.8592673060104,10.4348320444013,15.701250230455,12.582692428737,7.36290085641081,7.53403061980125,11.1810895694039,20.1625365250142,8.23177508603207,13.6930648466272,19.1830684539262,23.1570411803297,9.3095443630913
"LCP1",114.699986684947,133.645853186501,147.008046905686,312.5052854355,483.4948492365,775.299751939029,754.949816404459,776.806317387142,104.843731239218,121.446859236825,167.33686237604,342.814971058155,410.931889446743,737.084903320307,790.42935400569,780.90092533984,100.781416718722,165.896184917786,285.843703033922,641.403327604407,705.693942924096,835.216134643293,74.3323989224408,160.489388026188,211.9157569555,585.716566506408,802.731354239415,828.366867274788,109.651932726297,117.458021420941,153.859605224383,304.864280202007,574.890640532259,762.926584743457,774.676159728921,741.596048878017,113.599732265038,115.660901165913,129.865113857268,294.637516227664,512.711083785427,734.21839719818,756.032119160728,810.525786642535,100.435258427363,131.319547381987,369.821742688095,601.592311150271,748.882643608244,744.287862336657,90.7314143625639,108.385038632756,269.948992690651,607.108592365924,743.130503332399,762.113154451247
"LDHA",437.737781043216,464.835576907929,456.584881058049,534.856480204448,572.170760450181,757.787847891125,757.527903426899,812.765678587251,472.145494782376,485.226912981592,463.275202318852,537.868492297866,594.991149696611,711.36958807453,781.984595950074,825.693217978482,320.049093633778,310.340276958271,366.346623480212,466.735457140707,486.015112206677,542.57007212122,231.256352203149,348.889973969975,353.192928259166,507.621024305554,580.79324942219,482.130787229833,501.581636853795,508.55451032803,483.276965127871,562.017055878019,647.383440986019,791.716267186606,741.570340937088,781.226795961793,462.258030034461,503.10010013585,538.754700916439,500.452157478446,584.069753282431,764.181131145054,724.36375361794,778.778573576602,302.610129287639,322.589322916621,414.134702980603,489.84946285886,543.20360768767,554.20933965679,304.454301527715,292.913996811307,378.189410049703,510.838008087886,532.962811407891,551.378922959453
"LDHB",1035.0912515219,1078.1665462453,1197.35801992263,1244.81994420355,1168.97371845972,1346.82462041154,1467.79087810907,1382.01708659132,1060.06078592203,1070.60077450309,1108.76165478051,1191.55001283181,1191.32021717281,1397.28626207926,1428.43082510751,1365.50621529269,881.156440770445,792.297296934942,924.033521644352,1105.27537703259,1162.54814839837,1247.48394534958,850.693009890155,900.136132842534,856.492851028478,1015.2420486111,1231.14918841396,1188.7832645912,1023.87837434858,969.867662590052,1040.94758552907,1097.11992971573,1181.8599767357,1324.63495886275,1332.68530115213,1291.11204005114,1008.58462503655,1007.1929977066,998.600885031988,1063.14847798417,1161.44365285871,1291.42011621023,1322.18766686027,1250.45145341334,882.395484754688,869.27830821337,989.656113199356,1097.50533942029,1201.30118232731,1251.9093287876,899.249129015632,836.897133746595,985.900668957159,1110.48651827728,1242.76121001103,1265.674872273
"LEF1",85.5174679487324,88.197263382337,97.4593737146327,181.175047589513,266.731510714167,388.843869427327,405.619024863864,438.031282922962,89.965685121014,94.168026239015,124.263114468134,224.269512028849,237.384840322258,366.049640488369,401.970483447338,466.696166683489,104.86714982894,107.260464386499,238.008634362939,398.013672040234,489.903233104331,608.789254151762,90.8507097940943,153.511588546789,211.9157569555,415.579849568833,533.313953366765,547.123908057383,102.470697837422,103.001649553748,121.735072265446,217.026176997738,328.617189513387,405.377302788215,434.320167383937,439.43058260708,95.738139141604,108.711319121609,118.239094140522,193.774711906089,310.113681647827,392.800928803537,419.706059788591,467.137563684466,97.8265504162625,134.888013343454,235.241641058995,369.011266450707,454.302046374015,507.621466450939,78.6338924475554,129.650457605005,215.828784011123,379.043222969246,455.421809879818,522.603967655353
"LEFTY1",16.2407060792845,14.3995532052796,7.78037017049588,6.06806379486409,11.9642102431157,7.95995638541098,7.30457989691281,3.57490725381198,14.8780461182038,12.3315272455853,12.3953231389659,8.40747936378061,11.4678666822347,4.98562234356918,7.1780443472739,4.6109713010366,31.3239538450081,27.1726509779131,22.1674708475286,20.9983232251443,11.6643626929603,23.4971291076119,55.061036238845,27.9111979175979,35.3192928259166,30.6803915789071,7.7291877299531,8.2718517416883,29.0011408973835,29.4290427296423,24.2342967935842,18.839927428214,18.438935307054,13.9304915047497,11.9744450949187,17.4618234277174,35.0087225219298,30.0321224057414,26.9624712579852,26.1243749932008,18.5570802713382,13.5357964760001,15.5001282825459,12.47211941876,32.6088501387542,34.9709664223769,31.7302678637715,22.0887025692324,25.2390025763341,14.1627134545784,43.3494535287804,45.9607442303457,40.4271438328994,25.9326666136409,20.7009913581736,22.0043775854885
"LEFTY2",9.89668026706402,7.64976264030475,6.55189066989127,9.53552882050071,2.11133121937336,0.795995638541098,2.57808702243981,4.41606190176774,11.1585345886529,6.16576362279265,7.43719388337956,7.35654444330808,7.07185112071137,3.67361646368256,4.22237902780817,3.62290602224304,31.3239538450081,22.8822324024531,23.3341798395039,11.4536308500787,13.6084231417869,10.6805132307327,30.2835699313648,6.97779947939948,35.3192928259166,22.313012057387,20.9792238384441,16.5437034833766,10.2194496495542,11.8748768909083,13.2443249918425,9.05295214083006,11.3664669701018,4.33393069036656,3.94452309009089,5.16262605689035,10.9551104490392,13.6509647298824,9.89448486531566,9.08673912806981,9.56550529450426,6.57077498834959,5.07762823048917,4.21136499854235,15.652248066602,15.701250230455,18.0534282673183,10.8277953770747,10.5476428677217,8.94487165552316,15.1219023937606,14.4056064005561,27.3861296932544,13.1439543110235,5.61382816492841,9.3095443630913
"LEP",6.85154787719817,9.44970679096468,4.50442483555025,4.76776441025036,11.2604331699913,4.77597383124658,4.29681170406635,3.57490725381198,9.53124829447437,6.35260494469544,4.95812925558637,4.41392666598483,5.73393334111734,5.77282587150116,2.53342741668491,2.63484074344949,21.7905765878317,17.1616743018399,10.5003809277767,11.4536308500787,21.3846649370938,8.54441058458611,22.024414495538,20.9333984381985,30.904381222677,5.57825301434675,11.0416967570759,9.45354484764379,15.7434764871511,13.4237738766789,17.4712372232816,14.6804629310758,12.1242314347752,10.3704770090914,9.8613077252272,7.2884132567864,11.4314195989975,13.6509647298824,15.5838136628722,7.95089673706113,11.287296247515,6.17652848904861,6.8147115724986,7.61285211274964,13.6957170582767,19.9834093842154,20.2417226027507,10.3946835619917,9.79423980574163,11.5537925550507,19.1544096987635,20.5794377150802,22.8217747443788,17.406858411896,16.1397559741692,11.8485110075707
"LEPR",70.2918059994034,49.4984641431484,71.2518110350676,50.2782428717311,32.3737453637248,8.35795420468152,5.58585521528626,6.7292371836461,64.6265128259481,64.0865734126628,59.8074341455106,42.2475838029977,37.0794356058922,10.496047039093,3.80014112502736,9.55129769500438,47.6668862858819,50.0548833803664,50.1684866549331,14.3170385625984,11.6643626929603,21.3610264614653,44.048828991076,20.9333984381985,35.3192928259166,39.0477711004272,16.5625451356138,17.7253965893321,66.8407247349221,61.9558794308259,64.5308600666369,41.8393193535661,25.5114036440062,10.2156937701498,8.73430112805841,6.07367771398865,63.5872715194235,63.5390358336347,67.0351349625138,47.9325489005684,30.9922371541938,13.2729654764661,9.75439107436073,8.74668115081872,59.3481072525325,53.5269894220055,47.0483282117992,23.3880380144814,12.4311505226721,11.9264955406976,61.4957364012932,37.7289691443136,43.0353466608284,23.0907305463927,10.1750635489328,14.3874776520502
"LFNG",8.37411407213109,4.04987433898487,5.73290433615487,7.36836317947783,9.1491019506179,5.57196946978769,5.15617404487963,3.78519591580092,11.8559430004437,8.22101816372355,7.43719388337956,6.93617047511902,7.07185112071137,5.51042469552384,7.60028225005472,2.63484074344949,19.0667545143527,20.0219533521465,17.5006348796279,15.2715078001049,7.77624179530682,17.0888211691723,16.5183108716535,13.955598958799,13.2447348097187,13.9456325358669,16.5625451356138,7.09015863573284,15.4672751452712,11.6167273932799,9.29920690916602,8.31892899427627,9.85093804075487,6.3461127966082,7.88904618018179,5.6181518854395,11.1932650240184,10.920771783906,12.8628303249104,9.99541304087684,7.65240423560338,6.43935948858257,5.74573720818509,5.83112076721248,16.9566020721522,17.8423298073352,16.959281099602,13.8595780826557,10.1709413367317,8.57216866987637,19.1544096987635,19.2074752007415,16.9533183815385,14.5649223446477,9.4733350283167,11.4253499001575
"LGALS3",70.2918059994034,64.7979894237578,72.8897837025404,52.8788416409585,30.966191217476,9.94994548176372,2.14840585203318,2.52346394386728,68.8109632966929,67.6365585288165,71.8928742060024,49.8143152304003,33.4479444898511,6.56002939943314,2.95566531946572,1.97613055758711,80.3527511676295,80.0878134085862,50.1684866549331,24.8162001751705,27.216846283574,12.8166158768792,107.369020665748,83.7335937527939,44.1491160323957,39.0477711004272,7.7291877299531,12.9986241655102,72.6409529143988,65.8281218952526,61.9947127277735,42.5733425001198,21.722581320639,6.3461127966082,6.90291540765904,5.92183577113895,70.4937541938179,61.8016403225588,64.5615137461849,42.93484238013,28.1225855658425,11.4331484797283,5.47849361710673,4.8592673060104,91.9569573912867,72.7967056139276,51.9719904665224,30.7509388708923,10.1709413367317,11.1810895694039,87.7070338838118,75.4579382886274,61.2927664563313,25.2221825968289,12.9819776313969,7.61689993343834
"LIF",27.4061915087927,25.6492041469041,18.017699342201,27.3062870768884,20.4095351206092,10.7459411203048,8.16394223772607,10.0938557754691,24.8742333538721,31.015659435866,20.4522831792938,20.1779504730735,15.4816200210168,12.3328552709343,7.1780443472739,8.89258750914201,58.5621745797975,31.4630695533731,46.6683596790076,24.8162001751705,19.4406044882671,25.6332317537584,46.8018808030183,69.7779947939948,26.4894696194374,27.8912650717337,25.3959025412745,31.9057138607978,37.2871811537788,35.108331677468,40.5783574218154,25.4461357471981,22.9855220950947,12.0730926374497,12.9605758674415,12.2991973708271,31.198249322264,32.5141159929928,30.9202652041115,24.079858689385,23.9137632362606,13.6672119757671,14.2975321226932,11.824217111292,40.4349741720552,33.5435800377902,37.7480772862109,24.2542616446474,18.081673487523,20.8713671962207,34.276312092524,37.0429878871443,39.1230424189349,25.9326666136409,19.2975343169414,25.8128275522077
"LIFR",33.7502173210132,31.049036598884,25.3885763458287,20.8047901538197,14.7793185356135,0.795995638541098,2.57808702243981,3.78519591580092,30.9184395893924,34.939327195825,27.5795939841992,23.7511292026803,23.7002578099517,4.98562234356918,2.95566531946572,4.6109713010366,36.771597991966,27.1726509779131,30.334433791355,26.7251386501836,9.72030224413357,10.6805132307327,38.5427253671915,13.955598958799,22.0745580161979,11.1565060286935,8.83335740566071,12.9986241655102,43.9160133588951,40.2713216300369,39.451180826765,28.1375539512286,14.6501129836867,5.88176307978321,6.48028793372073,3.79604857124292,38.5810411466165,39.9600967547469,40.3200258261614,27.2602173842095,19.8962510125688,7.22785248718452,4.40951925279322,4.04938942167533,48.2610982053562,42.8215915376044,24.0712376897578,16.4582489731536,6.78062755782112,8.19946568422956,50.4063413125356,48.7046692590231,39.1230424189349,14.9201643530537,9.82419928862472,5.92425550378538
"LIG4",47.4533130754095,35.5488969755338,38.4923576856112,42.043013435844,43.6341785337162,34.6258102765377,38.6713053365972,37.2210931720424,52.3056308843105,47.8313784071187,43.3836309863808,50.2346891985893,40.9020578333037,32.275344645211,28.2899394863147,31.2887338284627,65.3717297634951,74.3672553079726,59.5021585907348,43.9055849253015,42.7693298741876,27.7693343999049,68.8262952985562,69.7779947939948,70.6385856518332,36.2586445932538,49.6876354068414,43.7226449203524,63.526308632364,62.9884774213397,53.8226824136579,49.6688995834732,47.4865731195363,42.5653907089573,40.2904858487855,42.363902055071,62.6346532195071,62.7944377574593,59.1195470702613,55.2019402030243,43.2360839311592,39.8188964293984,39.2848078885214,39.0361140249502,65.8698772802835,52.8132962297122,77.6844489078543,45.9098523987968,41.0604668779168,42.8608433493818,68.5526241850484,77.5158820601354,67.8132735261539,54.7072692945302,46.3140823606594,52.8951384266552
"LILRA1",11.1654854295082,6.29980452730979,9.0088496711005,3.9008981538412,3.51888536562228,2.78598473489384,0.859362340813272,3.78519591580092,6.27667570611726,5.97892230088986,7.12731080490542,5.25467460236289,6.88072000934081,5.24802351954651,3.80014112502736,2.96419583638067,36.771597991966,24.3123719276065,29.1677247993798,16.2259770376115,15.5524835906137,19.2249238153188,22.024414495538,13.955598958799,26.4894696194374,16.7347590430402,17.6667148113214,23.6338621191095,9.66704696579454,13.9400728719358,5.63588297525214,9.2976265230147,9.34576173097255,5.72697984084151,4.6489022133214,4.5552582854915,12.1458833239348,8.93517691410488,11.378657595113,9.31390760627161,6.88716381204306,5.51945099021364,4.00865386617565,3.88741384480832,17.6087790749272,17.1286366150418,19.6946490188927,20.3562553089005,12.4311505226721,15.2808224115188,15.1219023937606,19.2074752007415,14.3451155536095,17.05161640349,9.82419928862472,8.46322214826482
"LILRB1",19.0320774366616,13.0495950922846,13.5132745066508,9.53552882050071,14.0755414624891,11.1439389395754,8.59362340813272,12.8276083813253,20.4573134125303,12.8920512112937,13.3249723743884,11.3500971411039,13.3791777959404,11.283250567025,7.60028225005472,12.1861384384538,38.1335090287054,30.0329300282198,38.5013967351813,29.5885463627032,21.3846649370938,23.4971291076119,74.3323989224408,20.9333984381985,44.1491160323957,33.4695180860805,37.5417689740579,24.8155552250649,54.4116643503291,55.2439924924864,57.4860063475718,46.4881326150734,43.4451626412779,38.6958097354157,37.6138451805095,45.4007409120653,56.4426342700501,52.6182640497288,48.4829758400468,46.3423695531562,46.2970456254006,39.1618189305634,38.2158335242078,46.4869905608329,64.5655232747332,47.1037506913649,63.4605357275431,58.4700950362035,49.7246020906882,57.3962597896069,55.446975443789,54.1925193163777,55.424310093491,50.4443651936577,47.0158108812755,44.8550773858035
"LILRB4",8.88163613710876,5.8498184896448,9.0088496711005,4.33433128204577,7.741547804369,4.37797601197604,3.86713053365972,5.04692788773456,7.90396200029578,7.09997023230671,7.12731080490542,6.30560952283548,6.88072000934081,4.19841881563721,4.22237902780817,3.62290602224304,19.0667545143527,21.4520928772998,24.500888831479,16.2259770376115,15.5524835906137,14.9527185230257,19.2713626835957,6.97779947939948,30.904381222677,19.5238855502136,16.5625451356138,18.9070896952876,12.9814630683527,13.1656243790505,12.3989425455547,15.6591604598142,6.56729202716992,6.65567927449149,5.07152968725971,6.3773615996881,13.3366561988304,10.6725724251808,8.41031213551831,13.1757717357012,8.60895476505382,4.99378899114569,6.14660259480265,5.99309634407948,20.8696640888027,14.2738638458682,13.1297660125951,17.7575844184026,15.4447627705926,12.2991985263443,12.0975219150085,17.1495314292335,17.6053690885207,17.05161640349,15.4380274535532,12.271672114984
"LOXL2",15.7331840143069,10.3496788662947,11.0563155054415,6.93493005127324,4.92643951187117,5.17397165051713,3.00776819284645,6.51894852165712,15.8079240005916,15.5078297179331,8.98660927575031,8.61766634787517,11.2767355708641,6.82243057541047,2.53342741668491,4.6109713010366,24.5143986613106,12.8712557263799,16.3339258876527,16.2259770376115,15.5524835906137,8.54441058458611,16.5183108716535,34.8889973969975,30.904381222677,19.5238855502136,12.1458664327835,9.45354484764379,24.8581207691859,19.6193618197615,16.9076489257564,16.6378579885526,7.57764464673452,8.3582949028498,5.35328133655193,7.89578102818525,20.957602598162,20.3523474154611,18.0574348792011,17.7191412997362,13.0090872005258,7.62209898648549,7.48282055019456,6.31704749781352,28.0436111193285,22.8381821533891,26.2595320251902,17.3244726033195,13.5612551156422,11.1810895694039,17.1381560462621,26.067287772435,20.2135719164496,14.5649223446477,12.2802491107809,13.5411554372238
"LRP1",75.113265616691,74.2476962147225,81.0796470399045,57.2131729230043,36.5964078024715,8.75595202395207,6.44521755609953,5.2572165497235,74.6227000616163,86.1338493971945,62.9062649302522,46.6615104689825,44.9158111720858,6.29762822345581,2.11118951390409,1.97613055758711,70.8193739104528,64.3562786318995,47.835068670983,19.0893847501312,17.4965440394404,6.4083079384396,68.8262952985562,76.7557942733944,39.7342044291562,22.313012057387,12.1458664327835,9.45354484764379,96.6704696579454,89.0615766818123,94.9646281329982,64.5940368967336,30.3105785869381,10.0609105312081,8.17079782947397,3.6442066283932,100.263076066207,96.3013511853524,108.344609275207,65.8788586785063,38.0707110721269,10.2504089818253,7.21557695911617,6.31704749781352,73.6960013135845,54.2406826142989,38.295150870069,19.9231434938174,8.28743368178137,11.1810895694039,66.5363705325469,53.5065380592085,46.9476509027219,26.2879086220471,9.4733350283167,5.50109439637213
"LRP2",34.7652614509685,29.699078485889,24.1600968452241,21.2382232820243,19.0019809743603,3.97997819270548,4.726492874473,4.62635056375668,33.7080732365556,29.147246216838,32.2278401613115,17.8658936480338,19.495373359799,6.03522704747849,3.80014112502736,4.28161620810541,47.6668862858819,45.7644648049065,28.0010158074046,18.1349155126246,3.88812089765342,4.27220529229307,38.5427253671915,27.9111979175979,44.1491160323957,19.5238855502136,6.62501805424552,7.09015863573284,39.2205905469377,36.6572286632387,26.488649983685,27.1588564224902,16.6708182228159,5.57219660189987,4.93065386261362,6.2255196568384,35.4850316718881,35.4925082976944,27.457195501251,21.8081739073676,16.8352893183275,5.38803549044666,6.28022439034186,6.15507192094652,29.3479651248787,29.2614208840298,24.0712376897578,13.4264662675726,7.91073215079131,8.94487165552316,32.2600584400228,31.5551378297895,33.2545860560947,19.1830684539262,9.12247076800868,11.4253499001575
"LRRC32",10.9117243970193,12.5996090546196,5.73290433615487,10.4023950769099,6.33399365812009,4.37797601197604,6.44521755609953,4.62635056375668,13.0182903534284,9.3420660951404,13.3249723743884,6.93617047511902,8.98316223441718,6.56002939943314,4.22237902780817,2.63484074344949,28.6001317715291,24.3123719276065,22.1674708475286,12.4081000875852,3.88812089765342,17.0888211691723,8.25915543582675,13.955598958799,26.4894696194374,13.9456325358669,8.83335740566071,11.8169310595547,9.94324830767436,14.4563718671927,13.2443249918425,11.7443703448606,9.59834988586375,6.50089603554984,5.63503298584411,6.83288742823725,13.0985016238513,12.4099679362568,11.378657595113,10.9040869536838,10.5220558239547,8.54200748485446,5.47849361710673,6.96494980528156,19.5653100832525,14.2738638458682,19.6946490188927,14.2926898977386,9.41753827475156,10.4356835981103,15.1219023937606,19.8934564579108,21.5176733304142,19.1830684539262,13.332841891705,10.579027685331
"LRRN3",8.1203530396423,7.64976264030475,8.1898633373641,8.66866256409156,7.03777073124453,4.37797601197604,7.30457989691281,3.99548457778986,8.13643147089276,7.2868115542095,5.26801233406053,7.98710539559162,8.40976890030545,5.51042469552384,6.33356854171226,3.29355092931185,23.1524876245712,14.3013952515332,21.0007618555535,17.180446275118,13.6084231417869,10.6805132307327,30.2835699313648,20.9333984381985,13.2447348097187,5.57825301434675,12.1458664327835,8.2718517416883,11.8766577008332,12.1330263885368,10.9899718017417,8.31892899427627,9.34576173097255,4.1791474514249,3.66277144079868,6.5292035425378,14.527429073726,11.9135692188065,11.1312954734801,10.4497499972803,9.18288508272408,5.91369748951461,4.81038463941078,5.18321845974444,15.652248066602,14.2738638458682,12.582692428737,13.4264662675726,12.4311505226721,12.2991985263443,15.1219023937606,25.3813065152655,16.3012676745562,14.2096803362416,10.5259278092408,21.5812164780753
"LTA",8.88163613710876,9.89969282862966,6.55189066989127,6.50149692306867,10.5566560968668,13.9299236744692,17.6169279866721,13.87905169127,8.83383988268357,9.15522477323755,7.12731080490542,8.61766634787517,14.1437022414228,18.3680823184128,13.933850791767,15.8090444606969,27.2382207347896,18.5918138269932,16.3339258876527,28.6340771251967,25.2727858347472,38.4498476306376,35.7896735552492,0,44.1491160323957,27.8912650717337,25.3959025412745,17.7253965893321,11.3242550170736,12.9074748814221,12.3989425455547,13.4570910201528,17.4285826874894,20.1218210624162,19.15911215187,20.1949783990123,14.7655836487051,13.4027653711573,8.90503637878412,16.5832989087274,16.8352893183275,19.4494939655147,19.3751603531823,20.0849715315096,9.78265504162625,12.1327842689879,20.788796186609,22.0887025692324,20.3418826734634,24.5983970526887,16.1300292200114,17.1495314292335,19.5615212094674,25.5774246052349,22.4553126597136,23.2738609077282
